"participant","id","nBlock","nSubBlock","map","technique","cameraTransition","renderingOrder","training","errorCount","timeFromStart","timeFromStreet","streetCount","firstAnswerFromStart","firstAnswerFromStreet","timeout","firstErrorMeasure","meanErrorMeasure"
"6",35,1,2,47,"Goto","ZF","CF",false,1,44.652,35.37,2,13.582,4.3,false,0.2094703127399557,0.2094703127399557
"6",36,1,3,20,"Goto","RF","CF",true,0,13.965,3.4,1,13.965,3.4,false,0,0
"6",37,1,3,24,"Goto","RF","CF",false,0,17.421,7.367,1,17.421,7.367,false,0,0
"6",38,1,3,2,"Goto","RF","CF",false,0,20.899,11.075,1,20.899,11.075,false,0,0
"6",39,1,3,53,"Goto","RF","CF",false,0,12.326,2.793,1,12.326,2.793,false,0,0
"6",40,1,4,4,"Goto","ZF","Coupled",true,0,14.2,3.889,1,14.2,3.889,false,0,0
"6",41,1,4,55,"Goto","ZF","Coupled",false,0,14.15,3.364,1,14.15,3.364,false,0,0
"6",42,1,4,29,"Goto","ZF","Coupled",false,0,13.971,3.986,1,13.971,3.986,false,0,0
"6",43,1,4,25,"Goto","ZF","Coupled",false,0,20.109,10.825,1,20.109,10.825,false,0,0
"6",44,1,5,8,"Goto","ZF","RF",true,0,13.608,3.518,1,13.608,3.518,false,0,0
"6",45,1,5,7,"Goto","ZF","RF",false,0,14.186,2.596,1,14.186,2.596,false,0,0
"6",46,1,5,41,"Goto","ZF","RF",false,0,22.108,11.585,1,22.108,11.585,false,0,0
"6",47,1,5,11,"Goto","ZF","RF",false,0,19.451,8.664,1,19.451,8.664,false,0,0
"7",0,0,0,12,"Draggo","RF","CF",true,0,265.974,227.196,5,265.974,227.196,false,0,0
"7",1,0,0,27,"Draggo","RF","CF",false,0,58.007,22.512,1,58.007,22.512,false,0,0
"7",2,0,0,5,"Draggo","RF","CF",false,0,32.588,23.798,1,32.588,23.798,false,0,0
"7",3,0,0,10,"Draggo","RF","CF",false,0,28.219,8.369,1,28.219,8.369,false,0,0
"7",4,0,1,58,"Draggo","ZF","RF",true,0,49.604,10.806,1,49.604,10.806,false,0,0
"7",5,0,1,14,"Draggo","ZF","RF",false,0,26.988,5.477,1,26.988,5.477,false,0,0
"7",6,0,1,28,"Draggo","ZF","RF",false,0,42.681,24.659,1,42.681,24.659,false,0,0
"7",7,0,1,43,"Draggo","ZF","RF",false,0,22.719,9.018,1,22.719,9.018,false,0,0
"7",8,0,2,31,"Draggo","ZF","CF",true,0,64.378,36.515,1,64.378,36.515,false,0,0
"7",9,0,2,23,"Draggo","ZF","CF",false,0,41.967,17.431,1,41.967,17.431,false,0,0
"7",10,0,2,30,"Draggo","ZF","CF",false,0,63.586,7.837,1,63.586,7.837,false,0,0
"7",11,0,2,54,"Draggo","ZF","CF",false,0,25.643,12.163,1,25.643,12.163,false,0,0
"7",12,0,3,44,"Draggo","RF","RF",true,0,19.24,3.588,1,19.24,3.588,false,0,0
"7",13,0,3,3,"Draggo","RF","RF",false,0,66.256,44.772,1,66.256,44.772,false,0,0
"7",14,0,3,26,"Draggo","RF","RF",false,0,49.936,17.862,1,49.936,17.862,false,0,0
"7",15,0,3,34,"Draggo","RF","RF",false,0,27.755,12.192,1,27.755,12.192,false,0,0
"7",16,0,4,9,"Draggo","RF","Coupled",true,0,29.012,7.689,1,29.012,7.689,false,0,0
"7",17,0,4,49,"Draggo","RF","Coupled",false,0,11.994,2.403,1,11.994,2.403,false,0,0
"7",18,0,4,52,"Draggo","RF","Coupled",false,0,43.161,25.875,1,43.161,25.875,false,0,0
"7",19,0,4,40,"Draggo","RF","Coupled",false,4,93.735,85.752,2,17.457,9.474,false,0.21156186049145884,0.3778698635378793
"7",20,0,5,13,"Draggo","ZF","Coupled",true,0,36.269,13.677,1,36.268,13.676,false,0,0
"7",21,0,5,50,"Draggo","ZF","Coupled",false,0,24.94,12.02,1,24.94,12.02,false,0,0
"7",22,0,5,21,"Draggo","ZF","Coupled",false,0,37.028,27.123,1,37.028,27.123,false,0,0
"7",23,0,5,6,"Draggo","ZF","Coupled",false,0,39.022,24.82,1,39.022,24.82,false,0,0
"7",24,1,0,33,"Goto","RF","Coupled",true,0,43.283,12.407,1,43.283,12.407,false,0,0
"7",25,1,0,56,"Goto","RF","Coupled",false,0,56.364,33.179,1,56.364,33.179,false,0,0
"7",26,1,0,35,"Goto","RF","Coupled",false,0,16.23,2.346,1,16.23,2.346,false,0,0
"7",27,1,0,17,"Goto","RF","Coupled",false,2,21.953,4.602,1,18.944,1.593,false,0.35700026106114324,0.6134352913540668
"7",28,1,1,22,"Goto","RF","CF",true,0,25.805,11.897,1,25.805,11.897,false,0,0
"7",29,1,1,1,"Goto","RF","CF",false,0,15.612,3.631,1,15.612,3.631,false,0,0
"7",30,1,1,42,"Goto","RF","CF",false,0,20.128,7.078,1,20.128,7.078,false,0,0
"7",31,1,1,46,"Goto","RF","CF",false,0,66.052,49.287,1,66.051,49.286,false,0,0
"7",32,1,2,51,"Goto","RF","RF",true,0,13.871,2.116,1,13.871,2.116,false,0,0
"7",33,1,2,32,"Goto","RF","RF",false,0,31.315,6.471,1,31.315,6.471,false,0,0
"7",34,1,2,15,"Goto","RF","RF",false,0,35.946,21.707,1,35.946,21.707,false,0,0
"7",35,1,2,47,"Goto","RF","RF",false,0,37.502,11.78,1,37.502,11.78,false,0,0
"7",36,1,3,20,"Goto","ZF","RF",true,0,14.544,2.432,1,14.544,2.432,false,0,0
"7",37,1,3,24,"Goto","ZF","RF",false,0,15.662,3.283,1,15.662,3.283,false,0,0
"7",38,1,3,2,"Goto","ZF","RF",false,0,16.621,3.346,1,16.621,3.346,false,0,0
"7",39,1,3,53,"Goto","ZF","RF",false,0,19.98,2.469,1,19.98,2.469,false,0,0
"7",40,1,4,4,"Goto","ZF","CF",true,0,18.053,2.775,1,18.053,2.775,false,0,0
"7",41,1,4,55,"Goto","ZF","CF",false,0,79.689,54.443,1,79.689,54.443,false,0,0
"7",42,1,4,29,"Goto","ZF","CF",false,0,26.507,9.363,1,26.507,9.363,false,0,0
"7",43,1,4,25,"Goto","ZF","CF",false,0,32.847,7.251,1,32.847,7.251,false,0,0
"7",44,1,5,8,"Goto","ZF","Coupled",true,0,17.25,5.094,1,17.25,5.094,false,0,0
"7",45,1,5,7,"Goto","ZF","Coupled",false,0,15.605,1.878,1,15.605,1.878,false,0,0
"7",46,1,5,41,"Goto","ZF","Coupled",false,0,32.773,10.114,1,32.773,10.114,false,0,0
"7",47,1,5,11,"Goto","ZF","Coupled",false,0,20.388,3.725,1,20.388,3.725,false,0,0
"8",0,0,0,12,"Draggo","ZF","RF",true,2,158.002,126.458,2,124.807,93.263,false,0.7785925807537345,0.7785925807537345
"8",1,0,0,27,"Draggo","ZF","RF",false,0,30.893,21.583,1,30.893,21.583,false,0,0
"8",2,0,0,5,"Draggo","ZF","RF",false,0,26.406,14.275,1,26.406,14.275,false,0,0
"8",3,0,0,10,"Draggo","ZF","RF",false,10,120.288,101.536,1,30.034,11.282,true,0.2353307220343856,0.6724869496153137
"8",4,0,1,58,"Draggo","RF","RF",true,0,22.246,15.914,1,22.246,15.914,false,0,0
"8",5,0,1,14,"Draggo","RF","RF",false,0,28.377,4.43,1,28.377,4.43,false,0,0
"8",6,0,1,28,"Draggo","RF","RF",false,10,120.154,109.299,1,45.679,34.824,true,0.8125062257260606,1.2396835841970488
"8",7,0,1,43,"Draggo","RF","RF",false,0,14.787,6.132,1,14.787,6.132,false,0,0
"8",8,0,2,31,"Draggo","RF","CF",true,0,22.984,9.525,1,22.984,9.525,false,0,0
"8",9,0,2,23,"Draggo","RF","CF",false,4,120.034,111.643,1,11.255,2.864,true,0.5978725427867665,0.46425625400425763
"8",10,0,2,30,"Draggo","RF","CF",false,1,120.343,102.719,1,78.394,60.77,true,0.3633934755327914,0.3633934755327914
"8",11,0,2,54,"Draggo","RF","CF",false,3,120.067,97.67,1,26.237,3.84,true,1.8823497048121962,1.8823497048121964
"8",12,0,3,44,"Draggo","ZF","Coupled",true,1,38.291,29.892,1,16.775,8.376,false,0.6988633617158122,0.6988633617158122
"8",13,0,3,3,"Draggo","ZF","Coupled",false,0,30.674,20.032,1,30.674,20.032,false,0,0
"8",14,0,3,26,"Draggo","ZF","Coupled",false,9,120.219,107.824,1,32.17,19.775,true,0.310474809579558,0.2627595726080918
"8",15,0,3,34,"Draggo","ZF","Coupled",false,1,24.836,11.856,1,20.953,7.973,false,0.1958412042825137,0.1958412042825137
"8",16,0,4,9,"Draggo","ZF","CF",true,0,21.354,14.714,1,21.353,14.713,false,0,0
"8",17,0,4,49,"Draggo","ZF","CF",false,0,18.582,12.432,1,18.582,12.432,false,0,0
"8",18,0,4,52,"Draggo","ZF","CF",false,1,28.988,22.196,1,20.42,13.628,false,0.4042190528720009,0.4042190528720009
"8",19,0,4,40,"Draggo","ZF","CF",false,0,33.037,25.645,2,33.036,25.644,false,0,0
"8",20,0,5,13,"Draggo","RF","Coupled",true,3,27.442,20.766,1,8.446,1.77,false,0.234026238829047,0.33019555363313646
"8",21,0,5,50,"Draggo","RF","Coupled",false,0,15.503,10.009,1,15.503,10.009,false,0,0
"8",22,0,5,21,"Draggo","RF","Coupled",false,0,23.569,14.594,1,23.569,14.594,false,0,0
"8",23,0,5,6,"Draggo","RF","Coupled",false,0,17.274,11.336,1,17.274,11.336,false,0,0
"8",24,1,0,33,"Goto","RF","CF",true,0,23.668,11.016,1,23.668,11.016,false,0,0
"8",25,1,0,56,"Goto","RF","CF",false,0,20.23,7.213,1,20.23,7.213,false,0,0
"8",26,1,0,35,"Goto","RF","CF",false,0,15.207,5.352,1,15.207,5.352,false,0,0
"8",27,1,0,17,"Goto","RF","CF",false,0,31.329,16.987,1,31.329,16.987,false,0,0
"8",28,1,1,22,"Goto","ZF","RF",true,0,22.791,12.832,1,22.791,12.832,false,0,0
"8",29,1,1,1,"Goto","ZF","RF",false,0,16.167,5.107,1,16.167,5.107,false,0,0
"8",30,1,1,42,"Goto","ZF","RF",false,0,13.946,2.982,1,13.946,2.982,false,0,0
"8",31,1,1,46,"Goto","ZF","RF",false,0,13.767,1.997,1,13.767,1.997,false,0,0
"8",32,1,2,51,"Goto","RF","Coupled",true,0,13.107,3.404,1,13.107,3.404,false,0,0
"8",33,1,2,32,"Goto","RF","Coupled",false,0,17.412,7.288,1,17.412,7.288,false,0,0
"8",34,1,2,15,"Goto","RF","Coupled",false,1,28.816,17.028,1,20.097,8.309,false,0.3458075125384951,0.3458075125384951
"8",35,1,2,47,"Goto","RF","Coupled",false,0,25.575,15.195,1,25.575,15.195,false,0,0
"8",36,1,3,20,"Goto","ZF","Coupled",true,0,15.088,3.336,1,15.088,3.336,false,0,0
"8",37,1,3,24,"Goto","ZF","Coupled",false,0,14.871,4.55,1,14.871,4.55,false,0,0
"8",38,1,3,2,"Goto","ZF","Coupled",false,0,16.993,7.186,1,16.993,7.186,false,0,0
"8",39,1,3,53,"Goto","ZF","Coupled",false,0,15.652,2.483,1,15.652,2.483,false,0,0
"8",40,1,4,4,"Goto","RF","RF",true,0,15.939,4.959,1,15.939,4.959,false,0,0
"8",41,1,4,55,"Goto","RF","RF",false,0,19.797,5.214,1,19.797,5.214,false,0,0
"8",42,1,4,29,"Goto","RF","RF",false,0,16.04,5.072,1,16.04,5.072,false,0,0
"8",43,1,4,25,"Goto","RF","RF",false,0,30.427,14.928,1,30.427,14.928,false,0,0
"8",44,1,5,8,"Goto","ZF","CF",true,2,36.496,26.676,1,15.377,5.557,false,0.41303982683678264,0.39992586492396387
"8",45,1,5,7,"Goto","ZF","CF",false,0,13.982,2.59,1,13.982,2.59,false,0,0
"8",46,1,5,41,"Goto","ZF","CF",false,0,30.192,17.297,1,30.192,17.297,false,0,0
"8",47,1,5,11,"Goto","ZF","CF",false,1,23.983,8.871,1,18.382,3.27,false,0.19710291951197656,0.19710291951197656
"9",0,0,0,12,"Draggo","RF","RF",true,1,168.853,135.476,3,96.646,63.269,false,0.3271988158683623,0.3271988158683623
"9",1,0,0,27,"Draggo","RF","RF",false,0,15.596,5.227,1,15.595,5.226,false,0,0
"9",2,0,0,5,"Draggo","RF","RF",false,0,11.701,4.369,1,11.701,4.369,false,0,0
"9",3,0,0,10,"Draggo","RF","RF",false,0,14.71,5.931,1,14.71,5.931,false,0,0
"9",4,0,1,58,"Draggo","ZF","Coupled",true,0,9.391,2.614,1,9.391,2.614,false,0,0
"9",5,0,1,14,"Draggo","ZF","Coupled",false,0,11.594,2.297,1,11.593,2.296,false,0,0
"9",6,0,1,28,"Draggo","ZF","Coupled",false,2,21.562,9.631,1,14.47,2.539,false,0.3974012385710897,0.28463178614204554
"9",7,0,1,43,"Draggo","ZF","Coupled",false,0,14.762,4.197,1,14.762,4.197,false,0,0
"9",8,0,2,31,"Draggo","ZF","RF",true,0,19.284,4.649,1,19.283,4.648,false,0,0
"9",9,0,2,23,"Draggo","ZF","RF",false,1,28.358,16.619,2,13.323,1.584,false,0.280585813394836,0.280585813394836
"9",10,0,2,30,"Draggo","ZF","RF",false,0,20.147,6.399,1,20.147,6.399,false,0,0
"9",11,0,2,54,"Draggo","ZF","RF",false,0,14.849,4.769,1,14.849,4.769,false,0,0
"9",12,0,3,44,"Draggo","RF","Coupled",true,0,8.707,1.891,1,8.707,1.891,false,0,0
"9",13,0,3,3,"Draggo","RF","Coupled",false,0,17.272,3.201,1,17.272,3.201,false,0,0
"9",14,0,3,26,"Draggo","RF","Coupled",false,1,57.848,31.821,2,31.896,5.869,false,0.15711226561408334,0.15711226561408334
"9",15,0,3,34,"Draggo","RF","Coupled",false,1,35.137,9.021,1,32.34,6.224,false,0.1958412042825137,0.1958412042825137
"9",16,0,4,9,"Draggo","RF","CF",true,0,13.942,2.955,1,13.942,2.955,false,0,0
"9",17,0,4,49,"Draggo","RF","CF",false,0,10.601,3.554,1,10.601,3.554,false,0,0
"9",18,0,4,52,"Draggo","RF","CF",false,2,38.463,27.209,2,14.505,3.251,false,0.28681276911918474,0.199127281779897
"9",19,0,4,40,"Draggo","RF","CF",false,1,11.84,4.462,1,9.263,1.885,false,0.3371631890213835,0.3371631890213835
"9",20,0,5,13,"Draggo","ZF","CF",true,2,12.934,6.756,1,8.292,2.114,false,0.234026238829047,0.37828021103518117
"9",21,0,5,50,"Draggo","ZF","CF",false,0,12.605,2.917,1,12.605,2.917,false,0,0
"9",22,0,5,21,"Draggo","ZF","CF",false,0,26.398,19.383,1,26.398,19.383,false,0,0
"9",23,0,5,6,"Draggo","ZF","CF",false,0,12.614,6.55,1,12.614,6.55,false,0,0
"9",24,1,0,33,"Goto","ZF","RF",true,2,72.89,49.502,2,34.251,10.863,false,0.2294301018585867,0.2294301018585867
"9",25,1,0,56,"Goto","ZF","RF",false,0,11.176,2.084,1,11.176,2.084,false,0,0
"9",26,1,0,35,"Goto","ZF","RF",false,0,12.638,2.385,1,12.638,2.385,false,0,0
"9",27,1,0,17,"Goto","ZF","RF",false,0,18.653,2.094,1,18.653,2.094,false,0,0
"9",28,1,1,22,"Goto","ZF","Coupled",true,0,13.727,2.137,1,13.727,2.137,false,0,0
"9",29,1,1,1,"Goto","ZF","Coupled",false,0,16.254,4.491,1,16.254,4.491,false,0,0
"9",30,1,1,42,"Goto","ZF","Coupled",false,0,13.519,2.369,1,13.519,2.369,false,0,0
"9",31,1,1,46,"Goto","ZF","Coupled",false,0,13.349,2.198,1,13.349,2.198,false,0,0
"9",32,1,2,51,"Goto","RF","CF",true,1,13.996,3.949,1,11.725,1.678,false,0.5743008169358848,0.5743008169358848
"9",33,1,2,32,"Goto","RF","CF",false,0,16.48,5.938,1,16.48,5.938,false,0,0
"9",34,1,2,15,"Goto","RF","CF",false,1,72.133,59.733,2,31.818,19.418,false,0.13019205946897458,0.13019205946897458
"9",35,1,2,47,"Goto","RF","CF",false,0,13.827,3.994,1,13.827,3.994,false,0,0
"9",36,1,3,20,"Goto","ZF","CF",true,0,14.602,4.371,1,14.602,4.371,false,0,0
"9",37,1,3,24,"Goto","ZF","CF",false,0,16.119,6.115,1,16.119,6.115,false,0,0
"9",38,1,3,2,"Goto","ZF","CF",false,0,22.769,11.367,1,22.768,11.366,false,0,0
"9",39,1,3,53,"Goto","ZF","CF",false,0,12.579,2.006,1,12.579,2.006,false,0,0
"9",40,1,4,4,"Goto","RF","Coupled",true,0,19.102,2.604,1,19.102,2.604,false,0,0
"9",41,1,4,55,"Goto","RF","Coupled",false,1,14.735,4.128,1,12.199,1.592,false,0.13972567127331217,0.13972567127331217
"9",42,1,4,29,"Goto","RF","Coupled",false,0,13.467,2.096,1,13.467,2.096,false,0,0
"9",43,1,4,25,"Goto","RF","Coupled",false,0,15.328,2.648,1,15.328,2.648,false,0,0
"9",44,1,5,8,"Goto","RF","RF",true,0,13.308,3.239,1,13.308,3.239,false,0,0
"9",45,1,5,7,"Goto","RF","RF",false,0,11.098,1.736,1,11.098,1.736,false,0,0
"9",46,1,5,41,"Goto","RF","RF",false,0,20.535,10.847,1,20.535,10.847,false,0,0
"9",47,1,5,11,"Goto","RF","RF",false,1,20.449,6.458,1,18.129,4.138,false,0.22614977351145799,0.22614977351145799
